Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure,
PET,31-Aug,233,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,234,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,235,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,236,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,237,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,238,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,239,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,240,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,241,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,242,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,243,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,244,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,245,0,30,0,0,0,0,0,0,0,0,0,
PET,31-Aug,246,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,247,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,248,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,249,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,250,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,251,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,252,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,253,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,254,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,255,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,256,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,257,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,258,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,259,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,260,0,15,0,0,0,0,0,0,0,0,0,
PET,31-Aug,261,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,262,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,263,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,264,0,32,0,0,0,0,0,0,0,0,0,
PET,31-Aug,265,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,266,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,267,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,268,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,269,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,270,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,271,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,272,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,273,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,274,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,275,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,276,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,277,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,278,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,279,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,280,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,281,0,0,0,0,0,0,0,0,0,0,0,
